Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 7 and 8,Digital Systems and Security,,VC2TDI8S01,Explain how hardware specifications affect performance and select appropriate hardware for particular tasks and workloads,,"Considering how Aboriginal and/or Torres Strait Islander communities in areas classified as rural or remote often share access to smartphone and internet services, and how the hardware specifications of these devices affect performance, for example when immediate and extended families share and access data through a single smartphone or device"
Levels 7 and 8,Digital Systems and Security,,VC2TDI8S01,Explain how hardware specifications affect performance and select appropriate hardware for particular tasks and workloads,,"Explaining how hardware specifications affect what tasks a digital system can perform, and how quickly they perform them, for example how different network bandwidths affect download speed and lag or how much random access memory (RAM) is needed for multimedia authoring"
Levels 7 and 8,Digital Systems and Security,,VC2TDI8S01,Explain how hardware specifications affect performance and select appropriate hardware for particular tasks and workloads,,"Selecting appropriate hardware for particular tasks, for example choosing a powerful graphics card for computer gaming or large external storage for video-editing"
Levels 7 and 8,Digital Systems and Security,,VC2TDI8S01,Explain how hardware specifications affect performance and select appropriate hardware for particular tasks and workloads,,"Comparing a range of digital systems and their specifications, for example desktop computers, laptop computers and tablet devices"
Levels 7 and 8,Digital Systems and Security,,VC2TDI8S02,Investigate how data is transmitted and secured in wired and wireless networks including the internet,,"Describing networks and comparing their properties, for example the bandwidth, latency and reliability of wired, wireless and mobile networks"
Levels 7 and 8,Digital Systems and Security,,VC2TDI8S02,Investigate how data is transmitted and secured in wired and wireless networks including the internet,,"Explaining why cryptography is necessary for securing data, for example transmitting credit card details over the internet"
Levels 7 and 8,Digital Systems and Security,,VC2TDI8S02,Investigate how data is transmitted and secured in wired and wireless networks including the internet,,"Exploring simple encryption and decryption algorithms, for example ROT13 and XOR"
Levels 7 and 8,Digital Systems and Security,,VC2TDI8S02,Investigate how data is transmitted and secured in wired and wireless networks including the internet,,"Explaining how problems occur in network communication and how they can be solved, for example routers dropping packets, and how transmission control protocol (TCP) uses acknowledgements to confirm packets have been received"
Levels 7 and 8,Digital Systems and Security,,VC2TDI8S03,Explain how multi-factor authentication protects an account when the password is compromised and identify phishing and other cyber security threats,,"Explaining how multi-factor authentication prevents unauthorised access by prompting the account owner for a token or single-use password, for example demonstrating how a funds transfer from a bank account requires not only logging in, but also provision of a one-time password received via SMS"
Levels 7 and 8,Digital Systems and Security,,VC2TDI8S03,Explain how multi-factor authentication protects an account when the password is compromised and identify phishing and other cyber security threats,,"Identifying the common techniques used in phishing scams, for example using an email address from an unofficial domain when pretending to be an online retailer"
Levels 7 and 8,Digital Systems and Security,,VC2TDI8S03,Explain how multi-factor authentication protects an account when the password is compromised and identify phishing and other cyber security threats,,"Exploring how AI can be used to improve cyber security and how it can be used by cybercriminals, for example an organisation that uses AI tools for malware detection and cybercriminals using AI tools for the rapid generation of malware"
