SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
English,English,Year 3,Language,Language for interacting with others,VC2E3LA01,"Understand that cooperation with others depends on shared understanding of social conventions, including turn-taking language, which vary according to the degree of formality",,"Recognising and using collaborative language in group and pair work; for example, initiating a topic, changing a topic through negotiation, affirming other speakers and building on their comments, asking relevant questions, providing useful feedback, prompting, and checking individual and group understanding"
English,English,Year 3,Language,Language for interacting with others,VC2E3LA02,Understand how the language of evaluation and emotion can be varied to be more or less forceful,,"Recognising how choice of adverbs, nouns and verbs present different evaluations of characters in texts"
English,English,Year 3,Language,Language for interacting with others,VC2E3LA02,Understand how the language of evaluation and emotion can be varied to be more or less forceful,,"Exploring examples of language that demonstrate a range of emotions and positions, and building a vocabulary to express judgements about characters or events, for example ‘The wizard was cunning, expert, inventive’"
English,English,Year 3,Language,Text structure and organisation,VC2E3LA03,Describe how different types of texts across the curriculum have different language features and structures depending on purposes,,"Identifying the stages of a basic argument such as introduction, argument 1, argument 2 and conclusion"
English,English,Year 3,Language,Text structure and organisation,VC2E3LA03,Describe how different types of texts across the curriculum have different language features and structures depending on purposes,,"Describing the typical text structure and language features of factual recounts, autobiographies, information reports, narratives, personal responses to literary texts (with reasons), sequential explanations, verse poetry and simple arguments, and describing their purposes"
English,English,Year 3,Language,Text structure and organisation,VC2E3LA04,"Understand that paragraphs are a key organisational feature of the stages of written texts, grouping related information together",,"Recognising that longer informative texts are organised into paragraphs, which begin with a topic sentence that predicts how the paragraph will develop and is then elaborated on in various ways"
English,English,Year 3,Language,Text structure and organisation,VC2E3LA04,"Understand that paragraphs are a key organisational feature of the stages of written texts, grouping related information together",,Recognising that paragraphs in narrative texts vary in length and do not always follow a predictable structure
English,English,Year 3,Language,Text structure and organisation,VC2E3LA04,"Understand that paragraphs are a key organisational feature of the stages of written texts, grouping related information together",,Examining models of well-constructed paragraphs and identifying their features
English,English,Year 3,Language,Text structure and organisation,VC2E3LA05,Identify the purpose of layout features in print and digital texts and the words used for navigation,,Examining the words used as hyperlinks
English,English,Year 3,Language,Text structure and organisation,VC2E3LA05,Identify the purpose of layout features in print and digital texts and the words used for navigation,,Discussing words used as headings and subheadings in digital and print information texts
English,English,Year 3,Language,Text structure and organisation,VC2E3LA05,Identify the purpose of layout features in print and digital texts and the words used for navigation,,Discussing words used for chapter headings in narratives
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA06,Understand that a clause is a unit of grammar usually containing a subject and a verb that need to agree,,"Identifying clauses in texts by locating verbs and the key words that link to the verbs, for example ‘While the cat slept, the mouse scurried across the path.’"
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA06,Understand that a clause is a unit of grammar usually containing a subject and a verb that need to agree,,"Identifying that a singular subject has a singular verb, and a plural subject has a plural verb, for example ‘The girl plays cricket.’ and ‘The girls play cricket.’"
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA07,"Understand how verbs represent different processes for doing, feeling, thinking, saying and relating",,Exploring ‘doing’ and ‘saying’ verbs in narrative texts to understand how they give information about what characters do and say
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA07,"Understand how verbs represent different processes for doing, feeling, thinking, saying and relating",,"Exploring the use of ‘sensing’ verbs and how they allow readers to understand what characters think and feel, for example ‘He remembered his first day at school.’"
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA07,"Understand how verbs represent different processes for doing, feeling, thinking, saying and relating",,"Exploring the use of ‘relating’ verbs in constructing definitions and descriptions; for example, identifying the relating verb ‘is’ or ‘are’, ‘has’ or ‘have’ in descriptions of animals"
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA07,"Understand how verbs represent different processes for doing, feeling, thinking, saying and relating",,Identifying different types of verbs and the way that they control meaning in a clause
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA08,Understand that verbs are anchored in time through tense,,"Learning how time is represented through the tense of a verb (for example, ‘She arrived.’ or ‘She is arriving.’) and adverbials of time (for example, ‘She arrived yesterday.’ or ‘She is arriving in the morning.’)"
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA08,Understand that verbs are anchored in time through tense,,"Learning that tenses for some verbs are formed by changing the word, for example ‘She catches the ball.’ or ‘She caught the ball.’"
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA09,"Understand how modal verbs indicate obligation, probability and possibility",,"Exploring how modal verbs (for example, ‘must’, ‘might’ and ‘could’) indicate degrees of probability or obligation"
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA10,Identify how images and sound extend the meaning of a text,,"Recognising how the relationship between characters can be depicted in images through the positioning of the characters; for example, facing each other or facing away from each other, the distance between them, the relative size, one character looking up (or down) at the other (power relationships), facial expressions and body gestures"
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA10,Identify how images and sound extend the meaning of a text,,"Recognising how images construct a relationship with the viewer through a direct gaze into the viewer’s eyes, inviting involvement, and how close-ups are more engaging than distanced images, which can suggest alienation or loneliness"
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA11,Extend topic-specific and technical vocabulary and know that words can have different meanings in different contexts,,"Identifying and using technical words to describe length, for example metric units of length such as ‘millimetre’ and ‘centimetre’"
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA11,Extend topic-specific and technical vocabulary and know that words can have different meanings in different contexts,,"Identifying and using words to describe features of narratives, for example ‘character’, ‘plot’ and ‘setting’"
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA11,Extend topic-specific and technical vocabulary and know that words can have different meanings in different contexts,,"Identifying words that have different meanings in different contexts, for example ‘warm temperature’ and ‘warm character’"
English,English,Year 3,Language,Language for expressing and developing ideas,VC2E3LA11,Extend topic-specific and technical vocabulary and know that words can have different meanings in different contexts,,"Extending vocabulary by adding prefixes and suffixes to base words, for example ‘different’, ‘differently’ and ‘difference’"
