SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P01,"Investigate how success, challenge, setbacks and failure strengthen resilience and identities in a range of contexts",,Explaining how characters in stories overcome challenge and adversity and achieve success in different ways (MH)
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P01,"Investigate how success, challenge, setbacks and failure strengthen resilience and identities in a range of contexts",,Discussing and acknowledging how Aboriginal and Torres Strait Islander Peoples’ pride in their cultural background strengthens identities (MH)
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P01,"Investigate how success, challenge, setbacks and failure strengthen resilience and identities in a range of contexts",,"Discussing how overcoming challenge or adversity together can unite a group of people (MH, RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P01,"Investigate how success, challenge, setbacks and failure strengthen resilience and identities in a range of contexts",,"Exploring strategies individuals can use to show others they accept and value them as a member of a team, class, school and community (MH)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P01,"Investigate how success, challenge, setbacks and failure strengthen resilience and identities in a range of contexts",,"Recognising how success, challenge, failure and enjoyment of games and physical activities in different settings (classroom, playground, outdoor environments) influence identities (AP, CA, GS, MH, RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P02,"Plan, rehearse and reflect on strategies to cope with the different changes and transitions they experience, such as physical, social and emotional changes",,"Discussing physical, social and emotional changes that occur as individuals get older, and exploring how these changes affect the way they think and feel about themselves and different situations (MH, RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P02,"Plan, rehearse and reflect on strategies to cope with the different changes and transitions they experience, such as physical, social and emotional changes",,Identifying people or sources of information they can access if they have questions about the changes that occur during puberty (RS)
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P02,"Plan, rehearse and reflect on strategies to cope with the different changes and transitions they experience, such as physical, social and emotional changes",,"Understanding the nature of family support networks in communities, including for Aboriginal and Torres Strait Islander Peoples, and discussing how a wide range of family and community members support young people when they are going through changes and transitions (MH, RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P02,"Plan, rehearse and reflect on strategies to cope with the different changes and transitions they experience, such as physical, social and emotional changes",,"Practising and refining coping skills they can use when faced with challenges or changes, such as positive self-talk, problem-solving, mindfulness, and seeking help from families, peers and teachers (MH, RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P02,"Plan, rehearse and reflect on strategies to cope with the different changes and transitions they experience, such as physical, social and emotional changes",,"Identifying scenarios in texts where characters experience and react to change and transition, exploring the effectiveness of these responses and identifying other possible options that may be helpful (RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P03,Describe how choices and actions can be influenced by stereotypes,,"Exploring different gender stereotypes in texts and media, and discussing the messages they portray and how they can influence choices and actions (RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P03,Describe how choices and actions can be influenced by stereotypes,,"Recognising that unfair or unequal treatment of people based on their gender, abilities or other differences is wrong and against their human rights (RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P03,Describe how choices and actions can be influenced by stereotypes,,"Describing ways to make roles and responsibilities at home, at school and in communities fair, equitable and inclusive (RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Identities and change,VC2HP4P03,Describe how choices and actions can be influenced by stereotypes,,"Practising ways in which they can contribute to people of different genders and abilities being treated in fair, equitable and inclusive ways (MH, RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P04,"Select, use and refine personal and social skills to establish, manage and strengthen relationships",,"Predicting and reflecting on how other students might feel in a range of challenging situations, such as when being excluded from a game or when experiencing name-calling, and discussing what they can do to support them (MH, RS, S)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P04,"Select, use and refine personal and social skills to establish, manage and strengthen relationships",,"Describing characters in texts who have demonstrated respect for difference and diversity in individuals and communities, and exploring the strategies they used to do this (RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P04,"Select, use and refine personal and social skills to establish, manage and strengthen relationships",,"Discussing how demonstrating respect and empathy towards people of different cultural backgrounds, including Aboriginal and Torres Strait Islander Peoples, can build positive relationships (MH, RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P04,"Select, use and refine personal and social skills to establish, manage and strengthen relationships",,"Recognising that bullying behaviour can take many forms, including online, and proposing strategies to address bullying in and out of school (MH, RS, S)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P04,"Select, use and refine personal and social skills to establish, manage and strengthen relationships",,"Describing behaviours that show empathy and respect for the rights of others at home, at school and in the community (MH, RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P05,Describe how valuing diversity influences wellbeing and identify actions that promote inclusion in their communities,,"Planning ways to celebrate the cultural diversity of students in their class, such as sharing recipes, stories and games from their cultural heritage (MH, RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P05,Describe how valuing diversity influences wellbeing and identify actions that promote inclusion in their communities,,"Researching and participating in games from their own and others’ cultural heritage, and learning why games are important to build cultural awareness and appreciation (AP, MH, RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P05,Describe how valuing diversity influences wellbeing and identify actions that promote inclusion in their communities,,"Identifying behaviours that are respectful, inclusive and safe during play (RS, S)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P05,Describe how valuing diversity influences wellbeing and identify actions that promote inclusion in their communities,,"Describing and practising safe upstander actions when they notice unfair or disrespectful behaviour towards others (MH, RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P05,Describe how valuing diversity influences wellbeing and identify actions that promote inclusion in their communities,,"Recognising and understanding the important role of narratives in describing the diversity of Aboriginal and Torres Strait Islander Peoples’ cultures and the cultures of Asia, and sharing beliefs and practices across all cultures (MH, RS)"
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P06,Explain how and why emotional responses can vary and practise strategies to manage their emotions,,Recognising how the depth and strength of their own emotional responses may vary in different situations and practising strategies to manage emotions (MH)
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P06,Explain how and why emotional responses can vary and practise strategies to manage their emotions,,Reviewing scenarios and identifying possible triggers and warning signs to predict emotional responses (MH)
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P06,Explain how and why emotional responses can vary and practise strategies to manage their emotions,,Exploring scenarios and identifying how someone might respond in a helpful way during an emergency (S)
HPE,Health and Physical Education,Years 3 and 4,"Personal, Social and Community Health",Interacting with others,VC2HP4P06,Explain how and why emotional responses can vary and practise strategies to manage their emotions,,Explaining how characters in texts use strategies to identify and manage their emotions before deciding to act (MH)
