SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K01,"The role of political parties and independent representatives in Australian democracy, including elections, the formation of governments and the balance of power",,"Examining the structure and composition of current parliaments, both federal and state/territory"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K01,"The role of political parties and independent representatives in Australian democracy, including elections, the formation of governments and the balance of power",,"Evaluating different voting systems, such as preferential and proportional representation"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K01,"The role of political parties and independent representatives in Australian democracy, including elections, the formation of governments and the balance of power",,"Understanding how government is formed and may be lost, through discussing concepts such as parliamentary majority, the opposition, hung parliament, minority government, party discipline and balance of power"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K01,"The role of political parties and independent representatives in Australian democracy, including elections, the formation of governments and the balance of power",,"Investigating the roles of political parties and elected representatives, including independents"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K02,"The extent to which Australia’s institutions and systems reflect democratic values, such as freedom of speech, association, assembly, religion and movement",,"Examining how the Executive (the Prime Minister, Ministers and their Departments) are responding to a contemporary issue, and how this responds to public opinion"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K02,"The extent to which Australia’s institutions and systems reflect democratic values, such as freedom of speech, association, assembly, religion and movement",,Discussing how political parties within Parliament respond differently to a contemporary issue and attempt to resolve it through legislation
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K02,"The extent to which Australia’s institutions and systems reflect democratic values, such as freedom of speech, association, assembly, religion and movement",,"Analysing the democratic values in a contemporary issue and explaining how one or more institutions, such as the Victorian Parliament or Victorian Legal Aid, have responded to the issue"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K02,"The extent to which Australia’s institutions and systems reflect democratic values, such as freedom of speech, association, assembly, religion and movement",,"Comparing how Australia’s democratic institutions interpret contemporary issues, for example health care, including mental health care; refugee rights; food insecurity; or LGBTQI+ rights"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K03,"The Australian Constitution and the roles and interactions of key institutions and political actors in Australia’s democracy, including the Prime Minister, the Governor-General, the Commonwealth parliament, the Ministers and Departments, State and Territory governments, and the High Court of Australia",,Describing the roles of each key institution and political actor and the degree to which they do or do not work with each other
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K03,"The Australian Constitution and the roles and interactions of key institutions and political actors in Australia’s democracy, including the Prime Minister, the Governor-General, the Commonwealth parliament, the Ministers and Departments, State and Territory governments, and the High Court of Australia",,Explaining the separation of powers in the Australian Constitution and why it is important for democratic government
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K03,"The Australian Constitution and the roles and interactions of key institutions and political actors in Australia’s democracy, including the Prime Minister, the Governor-General, the Commonwealth parliament, the Ministers and Departments, State and Territory governments, and the High Court of Australia",,"Examining how the media depicts these key institutions and political actors, compared to their actual role"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K03,"The Australian Constitution and the roles and interactions of key institutions and political actors in Australia’s democracy, including the Prime Minister, the Governor-General, the Commonwealth parliament, the Ministers and Departments, State and Territory governments, and the High Court of Australia",,Considering how representative these key institutions and political actors are of contemporary Australian society
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K04,"How citizens are informed about and can participate in Australia’s democracy, including use of the electoral system, contact with their elected representatives, use of lobby groups, interest groups and direct action",,Investigating how elected representatives can advocate on behalf of citizens
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K04,"How citizens are informed about and can participate in Australia’s democracy, including use of the electoral system, contact with their elected representatives, use of lobby groups, interest groups and direct action",,"Actively participating in democratic processes, such as voting, joining an interest group or contacting a local member"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K04,"How citizens are informed about and can participate in Australia’s democracy, including use of the electoral system, contact with their elected representatives, use of lobby groups, interest groups and direct action",,"Creating a campaign for change at a school-based, local or state level"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Government and democracy,VC2HC8K04,"How citizens are informed about and can participate in Australia’s democracy, including use of the electoral system, contact with their elected representatives, use of lobby groups, interest groups and direct action",,Investigating media freedom and the shaping of public opinion by analysing the reporting of a contemporary issue
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Laws and citizens,VC2HC8K05,"The key principles and features of the Australian legal system, including the Australian Constitution, the rule of law and the court system",,"Describing the independent judiciary and an overview of court hierarchies, both federal and state/territory"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Laws and citizens,VC2HC8K05,"The key principles and features of the Australian legal system, including the Australian Constitution, the rule of law and the court system",,"Explaining the principles of justice, fairness, equality, the rule of law and the importance of equal access to the protections provided by the law"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Laws and citizens,VC2HC8K05,"The key principles and features of the Australian legal system, including the Australian Constitution, the rule of law and the court system",,"Discussing the elements of a fair trial, including citizens’ roles as witnesses, legal representation and due process, for example in the Magistrates’ Court of Victoria"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Laws and citizens,VC2HC8K05,"The key principles and features of the Australian legal system, including the Australian Constitution, the rule of law and the court system",,"Examining how Australians can receive access to justice and can apply for legal representation, such as through legal aid"
HASS,Civics and Citizenship,Years 7 and 8,Knowledge and Understanding,Laws and citizens,VC2HC8K06,"How citizens can participate in and influence lawmaking, including through contact with their elected representatives, use of lobby groups, interest groups, direct action and submissions to parliamentary committees",,"Examining the ways in which individual citizens can participate in lawmaking, such as through organised protest, activism, media or lobbying parliamentarians"
