Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 3 and 4,Exploring,,VC2AMU4E01,"Explore where, when, why and how music is composed and performed across cultures, times, places and other contexts",,"Exploring the role of music in different cultural traditions and celebrations, such as Aboriginal and Torres Strait Islander ceremonies, Lunar New Year and Christmas, and discussing how music is used to create a festive atmosphere and bring people together, using viewpoint questions such as ‘How are different types of music (from different cultures, times and places) used for different purposes?’"
Levels 3 and 4,Exploring,,VC2AMU4E01,"Explore where, when, why and how music is composed and performed across cultures, times, places and other contexts",,"Investigating the history of music and how it has evolved over time, from ancient music traditions to contemporary pop music, and discussing the social and cultural factors that have influenced these changes"
Levels 3 and 4,Exploring,,VC2AMU4E01,"Explore where, when, why and how music is composed and performed across cultures, times, places and other contexts",,"Exploring the different types of music used in media, such as film and television soundtracks, and discussing how music is used to enhance the mood, create tension or evoke emotions in the audience"
Levels 3 and 4,Exploring,,VC2AMU4E01,"Explore where, when, why and how music is composed and performed across cultures, times, places and other contexts",,Listening to music from people in their own community and talking about how it makes them feel and what they like about it
Levels 3 and 4,Exploring,,VC2AMU4E02,Explore how Aboriginal and Torres Strait Islander Peoples use music to communicate their connection to and responsibility for Country and Place,,"Exploring a diverse range of music by Aboriginal and Torres Strait Islander musicians to understand their connection to and responsibility for Country and Place, including listening to music with lyrics about Country and Place or music used for dances that communicate knowledge about Country and Place; for example, asking viewpoint questions such as ‘How can Aboriginal and Torres Strait Islander musicians who have created music highlight their connection to Country and Place?’"
Levels 3 and 4,Exploring,,VC2AMU4E02,Explore how Aboriginal and Torres Strait Islander Peoples use music to communicate their connection to and responsibility for Country and Place,,Using music as a starting point for discussing different ways of seeing and telling stories
Levels 3 and 4,Exploring,,VC2AMU4E02,Explore how Aboriginal and Torres Strait Islander Peoples use music to communicate their connection to and responsibility for Country and Place,,"Learning from Aboriginal and Torres Strait Islander Peoples about how they use music to communicate their connection to Country and Place, culture and people, including resources such as interviews and podcasts featuring Aboriginal and/or Torres Strait Islander people talking about their music and performances"
Levels 3 and 4,Exploring,,VC2AMU4E02,Explore how Aboriginal and Torres Strait Islander Peoples use music to communicate their connection to and responsibility for Country and Place,,Creating music that communicates a connection to Country and Place to tell a story about a special place in the local community and exploring how certain feelings can be created through music
Levels 3 and 4,Developing Practices,,VC2AMU4D01,Develop listening skills and skills for working with elements of music when singing and playing instruments,,Developing the skill of singing in tune by listening to a note and matching it with their voice through activities such as singing games or call-and-response songs
Levels 3 and 4,Developing Practices,,VC2AMU4D01,Develop listening skills and skills for working with elements of music when singing and playing instruments,,"Exploring the elements of music with the use of their voice and how it can be used in different ways such as speaking, singing, rapping or chanting softly or loudly and using warm-up activities and games to practise this skill"
Levels 3 and 4,Developing Practices,,VC2AMU4D01,Develop listening skills and skills for working with elements of music when singing and playing instruments,,"Experimenting with different dynamics (volumes), tempi (speeds) and articulation when singing and playing instruments to create different moods in music"
Levels 3 and 4,Developing Practices,,VC2AMU4D01,Develop listening skills and skills for working with elements of music when singing and playing instruments,,"Discussing and exploring the use of the elements of music in different pieces of music, such as identifying the melody, rhythm, accompaniment and tone colours, and how they contribute to the overall effect of the music"
Levels 3 and 4,Developing Practices,,VC2AMU4D01,Develop listening skills and skills for working with elements of music when singing and playing instruments,,"Practising reading staff, graphic and invented notation while rehearsing and performing, and exploring options for visually representing sounds"
Levels 3 and 4,Creating,,VC2AMU4C01,"Work with elements of music to communicate ideas, perspectives and/or meaning when composing and practising for performance",,"Writing lyrics or melodies for songs, raps or chants to communicate an idea, and using formats such as graphic or staff notation, a lead-sheet or an audio recording to notate, document or record their work"
Levels 3 and 4,Creating,,VC2AMU4C01,"Work with elements of music to communicate ideas, perspectives and/or meaning when composing and practising for performance",,"Using available technologies to create accompaniments; for example, improvising patterns (body percussion, classroom instruments) and recording as a loop or using digital tools to notate or document music appropriate to the style"
Levels 3 and 4,Creating,,VC2AMU4C01,"Work with elements of music to communicate ideas, perspectives and/or meaning when composing and practising for performance",,Improvising phrases of music on an instrument to practise known notes and rhythmic patterns or to extend the range of notes they can play on an instrument
Levels 3 and 4,Creating,,VC2AMU4C01,"Work with elements of music to communicate ideas, perspectives and/or meaning when composing and practising for performance",,"Manipulating the elements of music, such as dynamics and tempi, to express different characters or dramatic action and emotions when composing music for a screen-based work or to accompany drama, such as a retelling of a familiar children’s story"
Levels 3 and 4,Presenting,,VC2AMU4P01,Sing and play music they have learnt and/or created to audiences in formal and informal settings,,"Performing music such as unison songs, rounds and instrumental music arranged for small ensembles that feature melody and accompaniment parts, such as ostinato or drones"
Levels 3 and 4,Presenting,,VC2AMU4P01,Sing and play music they have learnt and/or created to audiences in formal and informal settings,,"Introducing performances by sharing information such as the intended purposes of their compositions with others, and documenting how they used the elements of music when composing and/or performing"
Levels 3 and 4,Presenting,,VC2AMU4P01,Sing and play music they have learnt and/or created to audiences in formal and informal settings,,"Planning and rehearsing their music for a live or virtual performance; for example, deciding where the performers will stand and how they will begin and end, practising following cues from the music and other members of the group, and planning how to introduce their performances to audiences using spoken, written or audiovisual formats"
Levels 3 and 4,Presenting,,VC2AMU4P01,Sing and play music they have learnt and/or created to audiences in formal and informal settings,,Refining their compositions and performances based on peer and teacher suggestions and with a focus on specific music techniques such as ways to hold beaters to elicit the required sound from a percussion instrument and exploiting specific elements of music
