Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 3 and 4,Exploring,,VC2ADR4E01,"Explore how stories and narrative structures are created and performed across cultures, times, places and other contexts",,"Thinking about and discussing their experiences of a live or recorded drama performance and asking questions such as ‘What is the purpose of this drama?’, ‘What features and ideas in the drama come from other cultures, times and places?’, ‘How could we use these ideas in our drama?’ and ‘Why do I think people from diverse cultures create drama for similar purposes?’"
Levels 3 and 4,Exploring,,VC2ADR4E01,"Explore how stories and narrative structures are created and performed across cultures, times, places and other contexts",,"Exploring the skills for creating and performing drama using elements of drama such as character and relationships, climax, conflict, context/setting, contrast, dramatic meaning, mood, sound, space and time, symbol and tension"
Levels 3 and 4,Exploring,,VC2ADR4E01,"Explore how stories and narrative structures are created and performed across cultures, times, places and other contexts",,"Using stories and narrative structures from different cultures and times as stimuli for creating drama, such as myths, legends, fairytales and fables"
Levels 3 and 4,Exploring,,VC2ADR4E01,"Explore how stories and narrative structures are created and performed across cultures, times, places and other contexts",,"Watching and/or listening to actors talk about a performance, how they developed their character and what they found interesting or surprising about the imaginary world they created"
Levels 3 and 4,Exploring,,VC2ADR4E01,"Explore how stories and narrative structures are created and performed across cultures, times, places and other contexts",,"Exploring, discussing and sharing ideas with others about the meaning and purposes of their own drama, for example why they chose to explore particular characters, movements, gestures or facial expressions"
Levels 3 and 4,Exploring,,VC2ADR4E02,Explore how Aboriginal and Torres Strait Islander Peoples use drama and storytelling to communicate connection to and responsibility for Country and Place,,"Exploring how Aboriginal and Torres Strait Islander Peoples use drama to express connection to and responsibility for Country and Place; for example, exploring how drama is used to communicate knowledge about Country and Place and the local environment"
Levels 3 and 4,Exploring,,VC2ADR4E02,Explore how Aboriginal and Torres Strait Islander Peoples use drama and storytelling to communicate connection to and responsibility for Country and Place,,Looking at performances that represent the importance of Country and Place and story for Aboriginal and Torres Strait Islander Peoples as a starting point for talking about different ways of understanding place and telling stories
Levels 3 and 4,Exploring,,VC2ADR4E02,Explore how Aboriginal and Torres Strait Islander Peoples use drama and storytelling to communicate connection to and responsibility for Country and Place,,Discussing what place means to them
Levels 3 and 4,Developing Practices,,VC2ADR4D01,Develop and refine expressive and performance skills by using the elements of drama to develop ideas for dramatic action,,Experimenting with developing different moods or scenes that explore conflict
Levels 3 and 4,Developing Practices,,VC2ADR4D01,Develop and refine expressive and performance skills by using the elements of drama to develop ideas for dramatic action,,"Experimenting with the loudness or softness, pace and pitch of their voices or vocalisations to create characters and relationships, times and locations"
Levels 3 and 4,Developing Practices,,VC2ADR4D01,Develop and refine expressive and performance skills by using the elements of drama to develop ideas for dramatic action,,"Experimenting with ways to heighten tension in a drama work between characters, such as use of silence, pause, space or gesture"
Levels 3 and 4,Developing Practices,,VC2ADR4D01,Develop and refine expressive and performance skills by using the elements of drama to develop ideas for dramatic action,,"Reading scripts or extracts from scripts and developing them by applying the elements of drama, and expressive and performance skills"
Levels 3 and 4,Developing Practices,,VC2ADR4D01,Develop and refine expressive and performance skills by using the elements of drama to develop ideas for dramatic action,,"Improvising ways to connect and transition between short scenes, such as saying words or phrases and/or selecting specific movements or rhythms"
Levels 3 and 4,Developing Practices,,VC2ADR4D01,Develop and refine expressive and performance skills by using the elements of drama to develop ideas for dramatic action,,"Developing an understanding of spatial awareness when creating drama; for example, considering how close or far apart they should stand to others in the performance space"
Levels 3 and 4,Creating,,VC2ADR4C01,"Devise drama and/or create scripts using expressive skills, performance skills and elements of drama to communicate ideas, perspectives and meaning",,"Creating drama by exploring a range of characters and relationships, contexts and settings that are improvised from a prompt or stimulus"
Levels 3 and 4,Creating,,VC2ADR4C01,"Devise drama and/or create scripts using expressive skills, performance skills and elements of drama to communicate ideas, perspectives and meaning",,"Considering how taking on characters and roles, accepting situations and ‘standing in the shoes of others’ may develop empathy for others; for example, comparing their own and their peers’ responses to an event that is happening or happened locally or in another time or place"
Levels 3 and 4,Creating,,VC2ADR4C01,"Devise drama and/or create scripts using expressive skills, performance skills and elements of drama to communicate ideas, perspectives and meaning",,Devising a script or dialogue for a scene from a story they know or a story they imagine
Levels 3 and 4,Creating,,VC2ADR4C01,"Devise drama and/or create scripts using expressive skills, performance skills and elements of drama to communicate ideas, perspectives and meaning",,"Using selected elements of drama, such as contrast, conflict or tension, to communicate their intentions as drama-makers"
Levels 3 and 4,Creating,,VC2ADR4C01,"Devise drama and/or create scripts using expressive skills, performance skills and elements of drama to communicate ideas, perspectives and meaning",,"Establishing time and location through voice, movement and space"
Levels 3 and 4,Presenting,,VC2ADR4P01,"Present and share improvised, devised and/or scripted drama to audiences in formal and informal settings",,"Using voice, movement and language to establish and sustain contexts when presenting or performing drama; for example, varying facial expressions and movements to create characters and suggest settings"
Levels 3 and 4,Presenting,,VC2ADR4P01,"Present and share improvised, devised and/or scripted drama to audiences in formal and informal settings",,"Demonstrating commitment to the reality or world of the drama; for example, staying ‘in character’ throughout the presentation or performance (even when not actively participating in the dramatic action)"
Levels 3 and 4,Presenting,,VC2ADR4P01,"Present and share improvised, devised and/or scripted drama to audiences in formal and informal settings",,"Manipulating contrast, mood, sound, space, time and focus to engage an audience"
