SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Technologies,Digital Technologies,Years 5 and 6,Digital Systems and Security,,VC2TDI6S01,Investigate the main internal components of common digital systems and their function,,"Investigating the main components in a videoconferencing system and their functions, for example a telehealth system used to access imaging services by communities in areas classified as rural or remote such as those of some Aboriginal and Torres Strait Islander Peoples"
Technologies,Digital Technologies,Years 5 and 6,Digital Systems and Security,,VC2TDI6S01,Investigate the main internal components of common digital systems and their function,,"Explaining how digital systems are made up of parts that perform specific functions, for example the central processing unit (CPU), memory and input/output components working together to perform calculations and manipulate data"
Technologies,Digital Technologies,Years 5 and 6,Digital Systems and Security,,VC2TDI6S01,Investigate the main internal components of common digital systems and their function,,"Exploring the difference between the internal components of a range of digital systems, for example desktop computers, laptop computers and tablet devices"
Technologies,Digital Technologies,Years 5 and 6,Digital Systems and Security,,VC2TDI6S02,Examine how digital systems form networks to transmit data,,"Investigating the use of satellite phones where mobile phone networks are not available, inaccessible or unreliable; for example, rural and remote Aboriginal and Torres Strait Islander communities have limited access to mainstream communication networks"
Technologies,Digital Technologies,Years 5 and 6,Digital Systems and Security,,VC2TDI6S02,Examine how digital systems form networks to transmit data,,"Explaining how separate systems can be connected in different ways to exchange data, for example how a laptop can be connected to a network via a cable or wireless via radio waves"
Technologies,Digital Technologies,Years 5 and 6,Digital Systems and Security,,VC2TDI6S02,Examine how digital systems form networks to transmit data,,"Describing the way data is structured and transmitted through a network, for example broken up into packets (small pieces) and passed from the source, through multiple devices, to the destination"
Technologies,Digital Technologies,Years 5 and 6,Digital Systems and Security,,VC2TDI6S03,Access multiple personal accounts using unique passphrases and explain the risks of password re-use,,"Using multiple accounts, each with different passphrases, to access each website or app used for school and home, for example having a different username and password combination for school, gaming and music accounts"
Technologies,Digital Technologies,Years 5 and 6,Digital Systems and Security,,VC2TDI6S03,Access multiple personal accounts using unique passphrases and explain the risks of password re-use,,"Explaining why re-using a password is risky, for example how a compromised password from one social media account might be able to be used to access their bank or school account if the password is the same, which means that other details are also compromised"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D01,Explain how digital systems represent all data using numbers and explore how data can be represented using binary,,"Making collaboratively a long thread with beads representing binary for the letters that spell the Country name in the language of the local Aboriginal People and in English, and that could be displayed as a ‘binary banner’ as an Acknowledgement of Country that they are on the Traditional Lands of the <insert name> People"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D01,Explain how digital systems represent all data using numbers and explore how data can be represented using binary,,"Representing data using whole numbers and recognising this is how digital systems represent data, for example converting letters in a message to numbers using their positions in the alphabet"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D01,Explain how digital systems represent all data using numbers and explore how data can be represented using binary,,"Recognising how digital systems represent data, for example converting letters in a message to Unicode or ASCII"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D01,Explain how digital systems represent all data using numbers and explore how data can be represented using binary,,Demonstrating that an on/off state in a circuit can represent the digits 1 and 0 and that this is how digital systems represent data
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D01,Explain how digital systems represent all data using numbers and explore how data can be represented using binary,,"Recognising how the answer to a yes/no question can be represented using on/off states, for example switching a light in an electric circuit on or off"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D02,"Acquire and manipulate different types of data from a range of sources using software tools, including spreadsheets",,"Acquiring data from a range of online sources by narrowing the focus, for example filtering data using provided options or performing queries using advanced search functions"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D02,"Acquire and manipulate different types of data from a range of sources using software tools, including spreadsheets",,"Recognising the difference between numerical, text and date formats in spreadsheets"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D02,"Acquire and manipulate different types of data from a range of sources using software tools, including spreadsheets",,"Using spreadsheets to sort data when solving problems, for example sorting numerical data into ascending or descending order"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D02,"Acquire and manipulate different types of data from a range of sources using software tools, including spreadsheets",,"Using spreadsheets to automate calculations to help with interpreting data, for example using functions to make arithmetic calculations using multiple cells and summing cell ranges"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D02,"Acquire and manipulate different types of data from a range of sources using software tools, including spreadsheets",,"Understanding how artificial intelligence (AI) uses machine learning to train algorithms to recognise patterns in data to improve decision-making, for example selecting results to include in a data set"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D03,"Analyse and visualise data using a range of software, including spreadsheets to create information and solve problems",,"Exploring online resources to identify and examine the characteristics of data visualisations, for example analysing the Bureau of Meteorology’s weather planning data visualisations"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D03,"Analyse and visualise data using a range of software, including spreadsheets to create information and solve problems",,"Using spreadsheets to format data, for example using conditional formatting"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D03,"Analyse and visualise data using a range of software, including spreadsheets to create information and solve problems",,"Using data visualisation software to present information visually, for example creating a range of charts on a topic in a spreadsheet"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D03,"Analyse and visualise data using a range of software, including spreadsheets to create information and solve problems",,"Using AI tools in spreadsheets to assist in the creation of information, for example using AI tools to generate formulas and charts"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D04,"Select and use appropriate digital tools effectively to create, locate and communicate content, applying common conventions for a diverse audience",,"Locating content through search engines and in electronic documents by revising queries and using required search terms, for example reviewing search results and modifying search terms to make the query more accurate"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D04,"Select and use appropriate digital tools effectively to create, locate and communicate content, applying common conventions for a diverse audience",,"Creating appropriate content that reflects planning as well as new external factors, for example uploading or sharing a draft of a report on a local government issue to the teacher for feedback as part of an iterative process"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D04,"Select and use appropriate digital tools effectively to create, locate and communicate content, applying common conventions for a diverse audience",,"Creating content for a school celebration, for example designing a collaborative spreadsheet that can be used by a small group to plan and cost their graduation party, together with a folder of tagged resources that support the planning"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D04,"Select and use appropriate digital tools effectively to create, locate and communicate content, applying common conventions for a diverse audience",,"Naming, organising and storing files in a way that allows for easy retrieval of shared content, for example labelling the main folders by topic, such as ‘school garden project’, and then creating subfolders for each section of the project, such as ‘plans’, ‘designs’ and ‘implementation’"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D04,"Select and use appropriate digital tools effectively to create, locate and communicate content, applying common conventions for a diverse audience",,"Understanding the tone and appropriateness for the intended audience of text generated using AI tools, for example deciding that predictive text is too formal for a conversation with a friend and rewriting it in a less formal way"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D05,"Select and use appropriate digital tools effectively to share content online, plan tasks and collaborate on projects, demonstrating agreed behaviours, supported by trusted adults",,"Demonstrating agreed behaviours; following cultural protocols, including relevant permissions and attributions; acknowledging diversity, capability and strength; and addressing risks and responsibilities such as privacy, security and accuracy of data, for example when sharing images of Aboriginal and Torres Strait Islander Peoples’ cultural artefacts"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D05,"Select and use appropriate digital tools effectively to share content online, plan tasks and collaborate on projects, demonstrating agreed behaviours, supported by trusted adults",,"Creating achievable steps and timelines and identifying digital tools needed to produce a solution to a given problem, for example planning what they need to do to create a report on the effectiveness of the school’s recycling initiatives"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D05,"Select and use appropriate digital tools effectively to share content online, plan tasks and collaborate on projects, demonstrating agreed behaviours, supported by trusted adults",,"Following a previously created plan to report back to the class on a given problem, using digital tools, for example small groups reporting on the best location for a new skate park in the local government area"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D05,"Select and use appropriate digital tools effectively to share content online, plan tasks and collaborate on projects, demonstrating agreed behaviours, supported by trusted adults",,"Defining and acting collectively using online community standards and valuing the work of others, for example moderating language and behaviour in an online class forum, not deleting the work of collaborators, and respecting others’ intellectual property"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D05,"Select and use appropriate digital tools effectively to share content online, plan tasks and collaborate on projects, demonstrating agreed behaviours, supported by trusted adults",,"Using a range of communication tools to share ideas and information with other students, for example presenting content for a school celebration such as a graduation celebration"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D06,Explain the creation and permanence of their personal digital footprint and consider privacy when collecting personal data,,"Describing scenarios where data, images or both that have been posted online can lead to information reappearing at a later date, for example how a comment made on a social media post or video associates a person with both their comment and the content"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D06,Explain the creation and permanence of their personal digital footprint and consider privacy when collecting personal data,,"Explaining why collecting the smallest amount of data needed for a purpose is important to protect someone’s privacy, for example how choosing not to collect information about someone’s birthdate when it is not necessary ensures that private data cannot be stolen in a cyber attack"
Technologies,Digital Technologies,Years 5 and 6,"Data, Information and Privacy",,VC2TDI6D06,Explain the creation and permanence of their personal digital footprint and consider privacy when collecting personal data,,"Understanding the implications of how AI models are trained through the collection of data, for example the sharing of personal data increases the likelihood that private information will be collected and revealed through AI models both now and in the future"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C01,Define problems with teacher-provided or co-developed functional requirements,,Developing a problem statement and co-developing functional requirements as a class activity for developing a solution for tracking the impact of feral animals on native flora and fauna that could be used by Aboriginal and/or Torres Strait Islander rangers
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C01,Define problems with teacher-provided or co-developed functional requirements,,"Describing in simple terms the nature of a problem and what a solution needs to achieve, for example what need the problem is addressing, who the solution is needed for, what data is needed and what features the solution would need to include"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C01,Define problems with teacher-provided or co-developed functional requirements,,"Using teacher-provided functional requirements to identify the features needed for a new digital solution, for example identifying what is required for a new game to be developed for children of primary school age"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C01,Define problems with teacher-provided or co-developed functional requirements,,"Using a provided stimulus to identify a need, and writing functional requirements in groups, for example developing requirements for a class app to share ideas and work collaboratively"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C02,Design and represent algorithms involving multiple alternatives (branching) and iteration,,"Designing an algorithm, including branching and iteration, that responds to data, for example how Aboriginal and/or Torres Strait Islander rangers use structured procedures to respond to live tracking data that indicates feral buffalo are approaching an environmentally or culturally sensitive site"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C02,Design and represent algorithms involving multiple alternatives (branching) and iteration,,"Designing an algorithm or understanding and modifying an existing algorithm to fix an error or change functionality, for example finding and fixing an error in branching involving a boundary condition"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C02,Design and represent algorithms involving multiple alternatives (branching) and iteration,,"Constructing more than one sequence of steps that solve the same problem and explaining why one is better than the other, for example specifying an exact route through a maze versus using the right-hand rule, which works for all mazes"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C02,Design and represent algorithms involving multiple alternatives (branching) and iteration,,"Modelling a decision that has more than 2 options to select the next step, for example selecting transport: ‘IF distance is less than 2 km THEN walk, ELSE IF distance is less than 5 km THEN ride a bike, ELSE catch the bus’"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C02,Design and represent algorithms involving multiple alternatives (branching) and iteration,,"Planning algorithms that repeat until a condition is met, for example continuing to mix UNTIL ingredients are combined or subtracting a number UNTIL the result reaches zero"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C03,"Design and modify a user interface for a digital system, and generate, communicate and evaluate the designs",,"Designing a user interface on paper or using digital tools, for example drawing the designed layout of the landing page of an app to order lunches from the school canteen or using customisable font size and colour contrast to help users with impaired vision"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C03,"Design and modify a user interface for a digital system, and generate, communicate and evaluate the designs",,"Modelling how user interfaces allow people of different cultures and with different language backgrounds to access information, for example using consistent symbols to represent common actions such as copying, pasting and saving"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C03,"Design and modify a user interface for a digital system, and generate, communicate and evaluate the designs",,"Ideating a range of possible design ideas, discussing them and judging them against the teacher-provided or co-developed functional requirements, for example using the functional requirements to put design ideas in order of preference in a group discussion"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C03,"Design and modify a user interface for a digital system, and generate, communicate and evaluate the designs",,"Suggesting modifications to a preferred design idea if it does not satisfy all the functional requirements, for example modifying a game or game controller so that it can be used by a wider range of players"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C04,"Implement algorithms as visual programs involving control structures, variables and input",,"Programming digital systems to perform automated tasks, such as closing gates, for example simulating the work of Aboriginal and/or Torres Strait Islander rangers attempting to lure and capture feral animals"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C04,"Implement algorithms as visual programs involving control structures, variables and input",,"Writing and editing programs to solve problems using branching, iteration and variables in a visual programming environment, for example writing a program to draw a shape and rotate it a given number of times"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C04,"Implement algorithms as visual programs involving control structures, variables and input",,"Writing programs that repeat multiple steps based on the user’s input, for example repeatedly drawing a shape a given number of times, shifting the position between each iteration"
Technologies,Digital Technologies,Years 5 and 6,Creating Digital Solutions,,VC2TDI6C04,"Implement algorithms as visual programs involving control structures, variables and input",,"Writing programs that take input from the user or environment and storing that input in a variable for later use, for example asking the user how many shapes to draw in a circle and using that to calculate the number of iterations and the angle to rotate each time"
