Subject,Band,Strand,Substrand,ContentCode_V2,ContentDescription_V2,Topic,Elaboration
Mathematics,8,Number,,VC2M8N01,"Recognise irrational numbers in applied contexts, including and numbers that develop from the square root of positive real numbers that are not perfect squares, and recognise that irrational numbers cannot develop from the division of integer values by natural numbers",,"Recognising that the real number system includes irrational numbers that can be approximately located on the real number line; for example, the value of lies somewhere between 3.141 and 3.142, that is, 3.141 < < 3.142"
Mathematics,8,Number,,VC2M8N01,"Recognise irrational numbers in applied contexts, including and numbers that develop from the square root of positive real numbers that are not perfect squares, and recognise that irrational numbers cannot develop from the division of integer values by natural numbers",,"Using digital tools to systematically explore contexts or situations that use irrational numbers, such as finding the length of the hypotenuse in a right-angled triangle with the other 2 sides having lengths of one metre or 2 metres and one metre; or given the area of a square, finding the length of the side where the result is irrational; or finding ratios involved with the side lengths of the paper sizes A0, A1, A2, A3 and A4"
Mathematics,8,Number,,VC2M8N01,"Recognise irrational numbers in applied contexts, including and numbers that develop from the square root of positive real numbers that are not perfect squares, and recognise that irrational numbers cannot develop from the division of integer values by natural numbers",,"Investigating the golden ratio in art and design, and historical approximations to in different societies"
Mathematics,8,Number,,VC2M8N01,"Recognise irrational numbers in applied contexts, including and numbers that develop from the square root of positive real numbers that are not perfect squares, and recognise that irrational numbers cannot develop from the division of integer values by natural numbers",,Connecting the ratio between the circumference and diameter of any circle to the irrational value of using circular objects and string or dynamic geometry software
Mathematics,8,Number,,VC2M8N02,"Establish and apply the exponent laws with positive integer exponents and the zero exponent, using exponent notation with numbers",,"Recognising the connection between exponent form and expanded form with the exponent laws of product of powers rule, quotient of powers rule, and power of a power rule, for example, can be represented as and connecting the result to the addition of exponents"
Mathematics,8,Number,,VC2M8N02,"Establish and apply the exponent laws with positive integer exponents and the zero exponent, using exponent notation with numbers",,"Applying the exponent laws of the product of powers rule, quotient of powers rule, power of a power rule and zero exponent individually and in combination; for example, using exponents to determine the effect on the volume of a 2 centimetre cube when the cube is enlarged to a 6 centimetre cube, , so the volume is increased by a factor of 27"
Mathematics,8,Number,,VC2M8N02,"Establish and apply the exponent laws with positive integer exponents and the zero exponent, using exponent notation with numbers",,Using digital tools to systematically explore the application of the exponent laws; observing that the bases need to be the same
Mathematics,8,Number,,VC2M8N02,"Establish and apply the exponent laws with positive integer exponents and the zero exponent, using exponent notation with numbers",,Using examples such as to illustrate the necessity that for any non-zero natural number
Mathematics,8,Number,,VC2M8N03,"Convert between fractions and terminating or recurring decimals, using digital tools as appropriate",,"Identifying when a fraction has a terminating decimal expansion from the prime factorisation of its denominator; for example, does not have a terminating decimal expansion, while does"
Mathematics,8,Number,,VC2M8N03,"Convert between fractions and terminating or recurring decimals, using digital tools as appropriate",,"Identifying terminating, recurring and non-terminating decimals and choosing their appropriate representations such as is represented as"
