SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
English,English,Year 10,Language,Language for interacting with others,VC2E10LA01,"Understand how language can have inclusive and exclusive social effects, and how it can empower or disempower people",,"Identifying language that seeks to align the audience or reader, for example ‘of course’, ‘obviously’ and ‘as you can imagine’"
English,English,Year 10,Language,Language for interacting with others,VC2E10LA01,"Understand how language can have inclusive and exclusive social effects, and how it can empower or disempower people",,"Discussing the use of first person (‘I’, ‘we’) and second person (‘you’) pronouns to distance or involve the audience"
English,English,Year 10,Language,Language for interacting with others,VC2E10LA01,"Understand how language can have inclusive and exclusive social effects, and how it can empower or disempower people",,Identifying language used to reference or indicate shared assumptions
English,English,Year 10,Language,Language for interacting with others,VC2E10LA01,"Understand how language can have inclusive and exclusive social effects, and how it can empower or disempower people",,"Identifying language that appeals to shared cultural knowledge, values and beliefs"
English,English,Year 10,Language,Language for interacting with others,VC2E10LA01,"Understand how language can have inclusive and exclusive social effects, and how it can empower or disempower people",,Exploring examples of language that are inclusive or marginalising
English,English,Year 10,Language,Language for interacting with others,VC2E10LA02,"Understand that language used to evaluate and substantiate, implicitly or explicitly, reveals views and values",,Identifying explicit expressions of values when evaluating texts
English,English,Year 10,Language,Language for interacting with others,VC2E10LA02,"Understand that language used to evaluate and substantiate, implicitly or explicitly, reveals views and values",,"Exploring subtle or implied values communicated through language; for example, using a term such as ‘teenager’ to refer to an individual rather than using a specific name"
English,English,Year 10,Language,Text structure and organisation,VC2E10LA03,Analyse text structures and language features and evaluate their effectiveness in achieving their purpose,,Comparing the text structure and language features of a print text transposed to an online environment and evaluating the effectiveness of the online text
English,English,Year 10,Language,Text structure and organisation,VC2E10LA03,Analyse text structures and language features and evaluate their effectiveness in achieving their purpose,,Analysing the text structures and language features of reviews from different sources and evaluating their effectiveness
English,English,Year 10,Language,Text structure and organisation,VC2E10LA03,Analyse text structures and language features and evaluate their effectiveness in achieving their purpose,,"Analysing and experimenting with combinations of graphics, text and sound in the production of multimodal texts such as documentaries, media reports, online magazines and digital books to influence audience responses"
English,English,Year 10,Language,Text structure and organisation,VC2E10LA04,Understand how text structures are selected and can be varied to create sequence and cohesion,,Examining how authors vary paragraph structures for effect
English,English,Year 10,Language,Text structure and organisation,VC2E10LA04,Understand how text structures are selected and can be varied to create sequence and cohesion,,Examining the integration of paragraphs and images on websites for effect
