SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
The Arts,Visual Communication Design,Years 9 and 10,Exploring,,VC2AVC10E01,"Investigate the ways that designers from a range of cultures, times and places use visual communication practices to communicate ideas and information in different cultures, times, places and other contexts",,"Using viewpoints to develop questions to research and analyse the ways that designers from different times and places communicate ideas in different contexts and fields of design practice, such as ‘What are the influences on the communication of ideas in visual communication designs from different periods of time?’, ‘What are the influences on typographic conventions in visual communication designs from different cultures?’ and ‘What are the influences of the user on the design of a chair from different periods of time?’"
The Arts,Visual Communication Design,Years 9 and 10,Exploring,,VC2AVC10E01,"Investigate the ways that designers from a range of cultures, times and places use visual communication practices to communicate ideas and information in different cultures, times, places and other contexts",,"Analysing the viability of using different methods, materials and media from areas that are considered remote or isolated, or less developed countries, and selecting appropriate materials to acknowledge sustainability needs by using human-centred and circular design practices; for example, researching the design and manufacture of textiles from different countries"
The Arts,Visual Communication Design,Years 9 and 10,Exploring,,VC2AVC10E01,"Investigate the ways that designers from a range of cultures, times and places use visual communication practices to communicate ideas and information in different cultures, times, places and other contexts",,Analysing the way social beliefs and values can be communicated to audiences through the use of visual language in visual communication designs across fields of design practice that they view and create
The Arts,Visual Communication Design,Years 9 and 10,Exploring,,VC2AVC10E01,"Investigate the ways that designers from a range of cultures, times and places use visual communication practices to communicate ideas and information in different cultures, times, places and other contexts",,"Analysing the social, cultural and/or ethical implications of the changing function and purpose of visual communication designs over time; for example, deconstructing visual communication designs at different times or in different contexts to compare the communication of ideas, such as gender in clothing, environmental or interactive designs, or the representation of multiculturalism or youth in posters for community events or festivals"
The Arts,Visual Communication Design,Years 9 and 10,Exploring,,VC2AVC10E02,"Investigate the ways that Australian designers, including Aboriginal and Torres Strait Islander Peoples, use visual communication design to celebrate and present multiple perspectives of Australian identity across fields of design practice",,"Using viewpoints to develop questions to examine the ideology or philosophical stance taken in visual communication designs, such as ways that community service announcements, advertisements, websites and the design of cultural centres depict Aboriginal and Torres Strait Islander Peoples’ histories and cultures, and evaluating the potential impact on specific audiences, such as ‘What ideas and issues are expressed in the visual communication designs?’, ‘How are these ideas communicated using methods, media, materials and technologies?’, ‘What are the protocols for representing the ideas and symbols in visual communication designs that communicate these issues?’ and ‘What are the accepted practices used to create these visual communication designs?’"
The Arts,Visual Communication Design,Years 9 and 10,Exploring,,VC2AVC10E02,"Investigate the ways that Australian designers, including Aboriginal and Torres Strait Islander Peoples, use visual communication design to celebrate and present multiple perspectives of Australian identity across fields of design practice",,Researching a diverse range of designs such as protest posters in order to analyse how and why Aboriginal and Torres Strait Islander Peoples have used visual communication design as a tool to express activism for change
The Arts,Visual Communication Design,Years 9 and 10,Exploring,,VC2AVC10E02,"Investigate the ways that Australian designers, including Aboriginal and Torres Strait Islander Peoples, use visual communication design to celebrate and present multiple perspectives of Australian identity across fields of design practice",,"Comparing, analysing and evaluating ways that contemporary Aboriginal and Torres Strait Islander designers are exploring and challenging concepts and histories of Australia and Australian identity"
The Arts,Visual Communication Design,Years 9 and 10,Exploring,,VC2AVC10E02,"Investigate the ways that Australian designers, including Aboriginal and Torres Strait Islander Peoples, use visual communication design to celebrate and present multiple perspectives of Australian identity across fields of design practice",,"Investigating how Aboriginal and Torres Strait Islander designers are caring for Country and Place, Culture and people through design practices, for example by working with representatives of local Aboriginal and/or Torres Strait Islander communities to explore how local groups are caring for the local environment and highlighting these issues through visual communication design, such as campaigns that focus on environmental issues"
The Arts,Visual Communication Design,Years 9 and 10,Developing Practices,,VC2AVC10D01,"Experiment with visual language, methods, media and materials to generate and develop design ideas and concepts and refine visual communication designs across fields of design practice",,"Using viewpoints to develop questions to deepen their understanding of how they communicate ideas, such as ‘Have I pushed and explored this idea as far as I can?’, ‘What is the problem, and how can I find multiple possible solutions?’, ‘What happens when I …?’, ‘What did I learn from this?’ and ‘How can it inform the development of ideas?’"
The Arts,Visual Communication Design,Years 9 and 10,Developing Practices,,VC2AVC10D01,"Experiment with visual language, methods, media and materials to generate and develop design ideas and concepts and refine visual communication designs across fields of design practice",,"Documenting and evaluating their investigations of design elements and principles in a diary, portfolio or digital journal; for example, annotating the design elements and principles used"
The Arts,Visual Communication Design,Years 9 and 10,Developing Practices,,VC2AVC10D01,"Experiment with visual language, methods, media and materials to generate and develop design ideas and concepts and refine visual communication designs across fields of design practice",,"Experimenting with materials, methods and media and investigating the conventions associated with different fields of design practice in order to develop an understanding of the ways they can use them to design solutions in their own design practice"
